CustomerID;Gender;Senior_Citizen;Partner;Dependents;Tenure_Months;Phone_Service;Multiple_Lines;Internet_Service;Online_Security;Online_Backup;Device_Protection;Tech_Support;Streaming_TV;Streaming_Movies;Contract;Paperless_Billing;Payment_Method;Monthly_Charges;Total_Charges;Churn_Label;Churn_Value;Churn_Reason
1184;Female;Yes;Yes;No;11;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;99,55;1131,2;Yes;1;Competitor made better offer
1561;;No;Yes;No;49;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;No;Electronic check;84,5;4254,85;Yes;1;Competitor offered more data
3683;;Yes;No;No;4;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;74,45;294,45;No;0;
6257;Male;No;Yes;Yes;22;Yes;Yes;DSL;No;No;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;78,65;1663,75;No;0;
2756;;No;Yes;No;66;Yes;Yes;DSL;Yes;Yes;No;Yes;Yes;Yes;Two year;No;Electronic check;85,25;5538,35;No;0;
3110;Female;No;No;Yes;35;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;50,15;1655,35;No;0;
3463;Female;Yes;Yes;No;59;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;One year;Yes;Electronic check;94,05;5483,9;No;0;
129;Female;Yes;No;No;20;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;94,1;1782,4;Yes;1;Long distance charges
5914;Male;No;No;No;54;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);87,1;4735,2;No;0;
163;Female;No;No;No;3;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);69,55;222,3;Yes;1;Competitor offered higher download speeds
3285;Male;No;;No;24;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);51,1;1269,6;No;0;
5169;Male;No;Yes;Yes;68;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;Two year;No;Credit card (automatic);80,35;5375,15;No;0;
491;;No;No;No;3;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;No;Electronic check;83,75;247,25;Yes;1;Attitude of support person
141;;No;No;No;32;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,35;2596,15;Yes;1;Competitor had better devices
5068;;Yes;No;No;72;Yes;Yes;Fiber optic;Yes;Yes;No;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);110,1;7746,7;No;0;
4413;;;Yes;No;46;Yes;Yes;Fiber optic;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;103,15;4594,65;No;0;
6208;;No;Yes;Yes;71;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);23,9;1626,4;No;0;
549;;No;No;No;1;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;95,6;95,6;Yes;1;Don't know
1939;Male;No;Yes;Yes;30;Yes;No;Fiber optic;No;Yes;Yes;No;No;No;Month-to-month;No;Bank transfer (automatic);82,05;2570,2;No;0;
883;;No;Yes;No;21;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103,9;2254,2;Yes;1;Limited range of services
1396;Female;No;Yes;No;25;No;No phone service;DSL;No;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);34;853;Yes;1;Limited range of services
5862;Female;No;No;No;15;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);94;1505,45;No;0;
4221;Female;No;Yes;;58;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,3;1160,75;No;0;
5289;Female;No;No;;13;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,3;279,3;No;0;
3335;Male;No;No;Yes;;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,95;268,4;No;0;
5069;Female;Yes;No;No;71;Yes;Yes;Fiber optic;No;Yes;No;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);99,65;6951,15;No;0;
4360;Female;;Yes;Yes;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Mailed check;19,4;19,4;No;0;
3992;;No;No;No;26;Yes;No;Fiber optic;No;Yes;No;No;Yes;No;Month-to-month;Yes;Electronic check;85,75;2146,5;No;0;
6441;;No;No;No;44;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;20,05;845,25;No;0;
5733;Female;No;Yes;No;40;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;One year;No;Bank transfer (automatic);105,75;4228,55;No;0;
613;Female;No;No;No;29;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);98,6;2933,2;Yes;1;Attitude of support person
1506;;Yes;No;No;6;Yes;No;Fiber optic;Yes;No;No;No;Yes;No;Month-to-month;Yes;Bank transfer (automatic);85,15;503,6;Yes;1;Attitude of service provider
6276;;No;Yes;Yes;12;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);21,05;262,05;No;0;
1480;Female;Yes;No;No;40;No;No phone service;DSL;Yes;Yes;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;55,8;2109,35;Yes;1;Attitude of support person
1336;Male;Yes;Yes;No;7;Yes;Yes;Fiber optic;Yes;Yes;No;No;No;Yes;Month-to-month;Yes;Credit card (automatic);94,7;673,1;Yes;1;Attitude of service provider
1264;Female;Yes;No;No;8;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;105,5;829,55;Yes;1;Price too high
6565;Male;No;No;Yes;23;No;No phone service;DSL;Yes;No;Yes;Yes;No;No;Two year;No;Mailed check;40,1;857,75;No;0;
6921;Female;No;Yes;No;63;Yes;No;Fiber optic;Yes;No;Yes;No;No;No;One year;Yes;Credit card (automatic);81,15;5224,5;No;0;
6928;;No;Yes;Yes;32;No;No phone service;DSL;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;35,15;1051,05;No;0;
5639;Female;No;No;No;8;Yes;Yes;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;73,5;632,2;No;0;
6899;Male;Yes;No;No;6;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,7;497,6;No;0;
3588;Female;No;Yes;No;47;Yes;No;DSL;Yes;No;Yes;No;Yes;No;One year;Yes;Credit card (automatic);66,05;3021,45;No;0;
73;Male;No;Yes;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;No;Electronic check;70;70;Yes;1;Don't know
6531;Female;No;No;No;14;Yes;No;DSL;No;No;No;Yes;Yes;Yes;Month-to-month;Yes;Electronic check;69,65;921,4;No;0;
6796;Male;No;No;No;5;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;No;Electronic check;96,55;500,1;No;0;
3479;Male;No;Yes;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;116,25;8564,75;No;0;
4012;Female;No;Yes;Yes;72;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;Two year;Yes;Electronic check;95,1;6843,15;No;0;
6594;;No;Yes;No;32;Yes;Yes;Fiber optic;No;No;No;Yes;No;No;One year;Yes;Electronic check;79,25;2619,15;No;0;
564;Male;No;Yes;No;5;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;24,95;100,4;Yes;1;Attitude of support person
5080;Male;No;Yes;Yes;64;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;No;No;Month-to-month;Yes;Electronic check;91,8;5960,5;No;0;
2973;Male;Yes;Yes;No;64;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Electronic check;94,25;6081,4;No;0;
6161;;No;No;Yes;30;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);25,35;723,3;No;0;
4128;Male;No;Yes;No;25;No;No phone service;DSL;No;No;Yes;No;Yes;No;One year;Yes;Credit card (automatic);38,1;970,4;No;0;
5557;Male;;No;No;6;Yes;No;DSL;No;No;No;Yes;No;No;Month-to-month;Yes;Credit card (automatic);49,5;312,7;No;0;
2795;Female;No;Yes;No;72;Yes;Yes;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);85,9;6110,75;No;0;
2204;Female;No;Yes;No;36;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Electronic check;80,4;2937,65;No;0;
5825;;No;No;No;18;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,25;331,35;No;0;
1471;;No;Yes;;11;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);80,5;896,9;Yes;1;Product dissatisfaction
4055;Female;No;No;No;4;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Mailed check;80,3;324,2;No;0;
5184;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);19,75;19,75;No;0;
583;Male;Yes;Yes;No;57;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);95,25;5427,05;Yes;1;Attitude of support person
5820;;No;No;No;21;Yes;No;DSL;No;No;Yes;No;No;Yes;Month-to-month;No;Mailed check;61,65;1393,6;No;0;
1892;Male;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,2;20,2;No;0;
1026;;No;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;Yes;Month-to-month;No;Credit card (automatic);80,15;80,15;Yes;1;Attitude of support person
2119;Female;No;No;No;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Electronic check;88,15;6148,45;No;0;
6075;Female;No;No;No;32;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Credit card (automatic);104,05;3416,85;No;0;
2202;;No;Yes;No;54;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;One year;Yes;Mailed check;114,65;6049,5;No;0;
1729;Male;No;No;No;35;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Bank transfer (automatic);102,35;3626,1;Yes;1;Price too high
3971;Female;No;No;No;11;Yes;No;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;94,2;999,9;No;0;
5021;Male;No;No;No;45;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);18,85;867,3;No;0;
5581;Female;No;No;No;12;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;Yes;Electronic check;89,15;1057,55;No;0;
3589;Female;No;Yes;Yes;57;Yes;Yes;DSL;Yes;Yes;No;Yes;No;No;Month-to-month;No;Bank transfer (automatic);65,2;3687,85;No;0;
933;Female;No;Yes;No;14;Yes;No;Fiber optic;No;Yes;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);89,65;1208,35;Yes;1;Competitor offered higher download speeds
3101;Female;No;Yes;Yes;23;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Mailed check;25,1;611,45;No;0;
6318;;No;Yes;Yes;47;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);20,05;1016,7;No;0;
6843;Male;Yes;Yes;No;22;Yes;No;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;Yes;Bank transfer (automatic);89,75;1938,9;No;0;
4586;Female;No;No;No;1;No;No phone service;DSL;No;No;No;Yes;No;No;Month-to-month;No;Mailed check;30,55;30,55;No;0;
4372;Female;No;Yes;Yes;58;Yes;No;DSL;No;No;No;No;No;No;One year;Yes;Mailed check;44,1;2413,05;No;0;
800;Female;No;No;No;5;Yes;No;Fiber optic;No;No;No;Yes;No;Yes;Month-to-month;Yes;Credit card (automatic);85,4;425,9;Yes;1;Long distance charges
2036;Male;No;Yes;No;65;Yes;Yes;DSL;No;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Bank transfer (automatic);84,2;5324,5;No;0;
6439;Male;No;No;No;15;No;No phone service;DSL;No;No;Yes;No;Yes;Yes;One year;No;Electronic check;50,75;688,2;No;0;
6612;Female;No;Yes;Yes;67;Yes;No;DSL;No;Yes;No;No;No;No;One year;No;Credit card (automatic);50,55;3431,75;No;0;
3230;Female;No;Yes;No;56;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Electronic check;24,3;1261,7;No;0;
2908;Male;No;Yes;Yes;65;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;No;No;Two year;No;Credit card (automatic);94,55;6078,75;No;0;
6939;;No;Yes;Yes;22;Yes;No;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;Yes;Mailed check;100,05;2090,25;No;0;
1432;Male;;No;No;1;Yes;Yes;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Mailed check;84,65;84,65;Yes;1;Lack of self-service on Website
510;Male;No;No;No;1;Yes;No;Fiber optic;No;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;75,35;75,35;Yes;1;Attitude of support person
1890;Male;Yes;Yes;No;2;Yes;No;Fiber optic;No;No;Yes;No;Yes;Yes;Month-to-month;Yes;Credit card (automatic);95,5;181,65;No;0;
6648;Female;No;Yes;No;61;Yes;Yes;Fiber optic;No;Yes;No;Yes;No;Yes;Two year;Yes;Bank transfer (automatic);94,35;5703;No;0;
6711;Female;No;No;No;71;Yes;Yes;Fiber optic;Yes;Yes;Yes;No;Yes;Yes;Two year;Yes;Credit card (automatic);106,75;7283,25;No;0;
5961;;No;Yes;Yes;22;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);20,25;488,25;No;0;
5729;;No;No;No;7;Yes;Yes;Fiber optic;No;No;No;No;Yes;Yes;Month-to-month;No;Electronic check;96,2;639,7;No;0;
3380;Male;No;No;No;51;Yes;Yes;Fiber optic;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);81;4085,75;No;0;
5898;Male;No;No;No;25;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Mailed check;20,75;499,4;No;0;
3972;Female;No;Yes;No;2;Yes;No;DSL;Yes;No;No;No;No;Yes;Month-to-month;Yes;Mailed check;62,15;113,1;No;0;
4832;Male;No;No;No;42;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Bank transfer (automatic);19,8;849,9;No;0;
1577;;No;Yes;No;42;Yes;Yes;Fiber optic;No;Yes;Yes;Yes;No;Yes;Month-to-month;Yes;Electronic check;99,45;4138,05;Yes;1;Network reliability
45;Female;No;No;No;1;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);29,95;29,95;Yes;1;Long distance charges
1488;Female;No;No;No;39;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;103,45;3994,45;Yes;1;Attitude of service provider
1318;Female;No;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Credit card (automatic);19,85;108,05;Yes;1;Product dissatisfaction
7007;;No;Yes;No;36;Yes;No;Fiber optic;Yes;No;No;No;Yes;Yes;Month-to-month;Yes;Electronic check;93,6;3366,05;No;0;
3189;Male;No;Yes;No;68;Yes;Yes;DSL;Yes;Yes;Yes;Yes;Yes;Yes;Two year;Yes;Credit card (automatic);92,2;6392,85;No;0;
2972;Female;;Yes;Yes;51;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);79,15;4018,55;No;0;
6766;Female;No;No;No;47;No;No phone service;DSL;Yes;Yes;No;Yes;No;No;One year;No;Credit card (automatic);39,65;1798,65;No;0;
1257;;Yes;No;No;15;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;Month-to-month;No;Electronic check;89,85;1424,95;Yes;1;Service dissatisfaction
6973;Male;Yes;No;No;68;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;Yes;Credit card (automatic);20;1396;No;0;
5154;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;44,75;44,75;No;0;
436;Male;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;Yes;No;Month-to-month;Yes;Electronic check;79,1;79,1;Yes;1;Extra data charges
1610;Female;No;No;No;1;Yes;No;DSL;No;No;No;No;No;Yes;Month-to-month;Yes;Electronic check;55,4;55,4;Yes;1;Network reliability
215;Female;No;No;No;62;Yes;Yes;Fiber optic;No;No;Yes;No;Yes;Yes;One year;Yes;Electronic check;100,15;6413,65;Yes;1;Competitor offered higher download speeds
5269;Male;No;Yes;No;63;Yes;Yes;DSL;No;Yes;No;Yes;No;Yes;Two year;No;Mailed check;67,25;4234,15;No;0;
2398;Male;No;No;No;4;Yes;No;DSL;No;Yes;No;No;No;No;Month-to-month;No;Mailed check;49,25;208,45;No;0;
6890;;No;No;No;4;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;Yes;Credit card (automatic);20,7;83,75;No;0;
2966;Female;No;Yes;No;23;Yes;No;DSL;Yes;Yes;No;Yes;No;No;One year;Yes;Mailed check;57,75;1282,85;No;0;
5357;Female;No;Yes;Yes;50;Yes;Yes;DSL;Yes;Yes;Yes;Yes;No;Yes;One year;Yes;Bank transfer (automatic);80,05;4042,2;No;0;
506;Female;No;No;No;3;Yes;No;Fiber optic;Yes;Yes;No;No;No;No;Month-to-month;Yes;Electronic check;79,1;246,5;Yes;1;Attitude of support person
1232;Female;Yes;Yes;No;66;Yes;Yes;DSL;No;Yes;Yes;No;Yes;Yes;Two year;Yes;Bank transfer (automatic);80,55;5265,1;Yes;1;Attitude of support person
5284;;Yes;Yes;No;69;Yes;Yes;Fiber optic;No;Yes;Yes;No;No;Yes;Month-to-month;Yes;Bank transfer (automatic);95,35;6382;No;0;
2481;Male;Yes;No;No;5;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Bank transfer (automatic);20,05;94,15;No;0;
6306;Male;No;Yes;Yes;35;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);25,45;809,25;No;0;
1526;Female;Yes;No;No;1;Yes;No;Fiber optic;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;69,65;69,65;Yes;1;Attitude of service provider
2805;Male;No;Yes;Yes;62;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);115,55;7159,05;No;0;
1292;;No;Yes;Yes;4;Yes;Yes;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;50,9;225,6;Yes;1;Network reliability
6462;Female;;Yes;No;59;Yes;Yes;DSL;No;Yes;No;Yes;Yes;Yes;One year;Yes;Electronic check;80,1;4693,2;No;0;
3557;Male;Yes;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Electronic check;45,2;45,2;No;0;
431;Male;Yes;No;No;17;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;Yes;Electronic check;45,05;770,6;Yes;1;Extra data charges
5749;Male;No;Yes;Yes;70;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Credit card (automatic);114,75;7842,3;No;0;
6519;;Yes;Yes;No;54;No;No phone service;DSL;No;No;No;No;No;No;Month-to-month;Yes;Bank transfer (automatic);24,95;1364,75;No;0;
1450;Male;Yes;Yes;No;44;Yes;Yes;Fiber optic;No;Yes;No;No;No;Yes;One year;No;Mailed check;88,4;3912,9;Yes;1;Competitor made better offer
6637;Female;No;Yes;Yes;60;Yes;Yes;Fiber optic;Yes;Yes;No;No;Yes;No;One year;No;Bank transfer (automatic);94,15;5811,8;No;0;
1353;;No;Yes;No;17;Yes;Yes;Fiber optic;Yes;No;Yes;No;Yes;Yes;Month-to-month;Yes;Electronic check;104,2;1743,5;Yes;1;Competitor offered more data
3719;Male;No;Yes;Yes;;Yes;No;DSL;Yes;No;No;Yes;Yes;Yes;One year;No;Electronic check;75,5;4025,6;No;0;
5496;;No;No;Yes;14;Yes;No;DSL;Yes;Yes;Yes;Yes;No;Yes;Two year;No;Bank transfer (automatic);76,1;1054,8;No;0;
4767;Female;No;Yes;No;70;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Credit card (automatic);19,85;1328,35;No;0;
537;Male;No;Yes;No;67;Yes;Yes;Fiber optic;No;Yes;Yes;No;Yes;Yes;One year;No;Electronic check;104,1;7040,85;Yes;1;Product dissatisfaction
795;Male;No;No;No;46;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Bank transfer (automatic);30,3;1380,1;Yes;1;Service dissatisfaction
3594;Female;No;Yes;No;68;Yes;Yes;Fiber optic;Yes;Yes;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);114,9;7843,55;No;0;
2573;;No;No;Yes;13;No;No phone service;DSL;No;Yes;No;No;No;No;Month-to-month;No;Electronic check;30,15;382,2;No;0;
211;Male;No;No;No;1;Yes;No;DSL;No;No;No;No;No;No;Month-to-month;No;Mailed check;44,4;44,4;Yes;1;Competitor offered higher download speeds
6607;;No;No;No;70;Yes;No;DSL;Yes;No;Yes;Yes;Yes;Yes;Two year;No;Bank transfer (automatic);79,6;5589,45;No;0;
271;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Mailed check;19,65;19,65;Yes;1;Competitor made better offer
3308;Female;No;Yes;Yes;71;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Two year;No;Bank transfer (automatic);20,5;1500,95;No;0;
3092;Male;No;Yes;No;47;Yes;Yes;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;25,4;1139,2;No;0;
559;Female;No;No;No;1;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;Month-to-month;No;Electronic check;19,3;19,3;Yes;1;Attitude of support person
2595;;No;No;No;58;Yes;No;DSL;No;Yes;Yes;Yes;Yes;No;Two year;No;Bank transfer (automatic);70,1;4048,95;No;0;
6284;Male;No;No;Yes;52;Yes;No;No;No internet service;No internet service;No internet service;No internet service;No internet service;No internet service;One year;No;Credit card (automatic);19,65;928,4;No;0;
1224;Male;No;No;No;43;Yes;Yes;Fiber optic;No;No;No;Yes;Yes;Yes;One year;Yes;Electronic check;100;4211,55;Yes;1;Product dissatisfaction
